usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-1067c9,S-88c79e,2023-11-16,feature_8,8,4456,0,False
U-c7344f,S-0d0202,2023-07-02,feature_6,11,6127,0,False
U-4655e7,S-9ea111,2023-10-17,feature_28,9,1944,0,False
U-62c301,S-5da6e7,2023-08-31,feature_22,13,5616,2,False
U-10a0f1,S-48ce17,2023-07-24,feature_4,8,1592,0,False
U-36d283,S-611bf8,2024-07-25,feature_31,19,912,0,False
U-878fce,S-cc771c,2024-12-17,feature_40,14,1386,2,False
U-f892aa,S-54a3ed,2024-07-28,feature_4,5,1780,5,False
U-80f5f8,S-bfc0f8,2023-04-25,feature_39,15,6255,2,False
U-abaac3,S-b2d7c6,2024-10-17,feature_13,10,860,2,False
U-3a00cf,S-326691,2023-03-07,feature_19,8,3232,4,False
U-ab2170,S-f421c8,2024-07-01,feature_20,14,294,1,False
U-a46ce0,S-d841e4,2023-03-02,feature_16,9,306,1,False
U-0178f4,S-f9469c,2023-09-26,feature_22,14,2324,0,False
U-44c5ce,S-0a6b6b,2023-01-17,feature_36,11,1408,1,False
U-fbdd9b,S-62a710,2023-11-19,feature_27,8,3152,0,False
U-15883f,S-c796c1,2023-04-07,feature_21,12,5256,0,True
U-ea6367,S-d5ce9f,2023-09-09,feature_38,6,2034,0,False
U-0e4132,S-333abd,2023-05-07,feature_37,13,1118,0,False
U-ec083f,S-80fa36,2023-05-07,feature_36,7,1715,0,False
U-0892f0,S-f1778c,2023-07-10,feature_11,12,372,0,False
U-79fee3,S-d1a6c6,2023-09-23,feature_3,9,1755,0,False
U-fb2eed,S-6aa20b,2024-06-12,feature_18,10,3050,4,False
U-2d9d0d,S-b2409c,2023-08-06,feature_20,11,5621,0,False
U-4ae29a,S-51924b,2024-09-11,feature_38,3,1626,1,False
U-448477,S-221db6,2024-07-18,feature_15,13,1716,0,False
U-d10ba2,S-3a1a06,2023-01-04,feature_26,11,3256,0,False
U-96a358,S-44e3ac,2024-04-05,feature_30,4,1932,0,False
U-dcdb94,S-6cff7d,2023-11-02,feature_31,9,297,0,False
U-519ed7,S-5fe191,2023-01-04,feature_14,9,5184,0,False
U-52301b,S-0c56e1,2024-09-30,feature_33,10,3160,0,False
U-b2185b,S-126e7e,2024-10-07,feature_19,6,546,4,False
U-7378f6,S-4d8633,2024-06-02,feature_11,11,4873,4,False
U-e32bfd,S-b991d2,2024-03-06,feature_9,12,4620,1,False
U-9d51e2,S-c7621b,2024-05-12,feature_38,14,3052,0,False
U-aa01e1,S-2a73e2,2024-08-11,feature_35,10,2890,0,True
U-cb98e2,S-3ea19d,2023-02-05,feature_38,14,4578,0,False
U-62d809,S-a648e7,2024-12-21,feature_35,9,729,0,False
U-291a4a,S-af1def,2023-12-14,feature_15,9,2358,0,False
U-96cd5c,S-ca0c98,2023-01-05,feature_5,9,1719,0,False
U-1b6dfb,S-a29ba3,2024-02-12,feature_30,14,7294,0,False
U-ddc182,S-150c8e,2023-03-07,feature_33,8,4144,0,False
U-effe86,S-00dea4,2023-05-25,feature_9,14,2996,0,False
U-87747c,S-3a57be,2024-06-22,feature_35,14,6986,1,False
U-d24bfb,S-9b1f0e,2024-07-10,feature_4,11,6512,0,False
U-5cab6d,S-aaf30f,2023-11-27,feature_23,17,5627,1,False
U-234aa1,S-5ca0fe,2024-12-01,feature_33,9,3789,0,False
U-f05140,S-90a2c8,2023-12-05,feature_32,12,6480,0,False
U-59ad5b,S-763d33,2023-01-08,feature_4,11,4400,0,True
U-74a314,S-24d48b,2024-04-02,feature_22,9,4842,1,False
U-192ad2,S-816354,2023-09-24,feature_5,14,7406,1,True
U-1676c7,S-8048cc,2024-02-21,feature_35,11,4851,0,False
U-5199a1,S-ceffe9,2024-06-08,feature_15,6,1980,0,False
U-d926cc,S-a74462,2023-09-09,feature_27,12,2436,0,False
U-3ad972,S-e98296,2023-06-27,feature_3,11,3795,1,False
U-4beaed,S-f9a56a,2024-05-02,feature_39,9,4509,0,False
U-302cbb,S-e57fb8,2024-10-05,feature_36,8,408,1,False
U-fa1172,S-802cc6,2024-06-17,feature_18,9,198,1,True
U-c60093,S-77f7fd,2024-09-29,feature_18,8,1392,0,True
U-648645,S-e854de,2023-08-03,feature_7,10,4590,3,False
U-d66477,S-ee5448,2024-04-24,feature_35,9,4653,0,True
U-05dbc5,S-0d0202,2023-10-29,feature_10,13,5135,2,False
U-1c0b4d,S-78c894,2024-03-06,feature_32,6,1956,0,False
U-72d404,S-7b65f4,2024-05-20,feature_39,11,704,0,False
U-cca34a,S-c9eecb,2024-08-17,feature_20,10,3830,0,False
U-66c7a7,S-1acdd2,2023-01-18,feature_31,10,4130,0,False
U-a746e9,S-1f5841,2024-10-21,feature_25,7,735,0,False
U-8a9ce0,S-b8a352,2024-05-07,feature_10,13,7449,0,True
U-68bade,S-d933e7,2024-09-14,feature_30,15,780,0,False
U-dd098e,S-276555,2024-12-31,feature_21,5,250,1,False
U-615b73,S-7da02b,2023-11-27,feature_22,15,5295,1,False
U-a97d4a,S-2480b0,2024-11-28,feature_21,16,7280,1,False
U-ae9470,S-1cff77,2023-11-15,feature_24,9,4734,0,False
U-7a5fd8,S-0fc93f,2023-03-07,feature_20,18,8982,3,False
U-26ab1f,S-1ad030,2024-02-15,feature_35,7,3213,1,True
U-03b964,S-c3d2f9,2024-08-19,feature_32,4,1516,0,False
U-e622ee,S-af2d97,2024-07-26,feature_14,8,344,1,False
U-fd066e,S-8451e7,2024-08-01,feature_6,8,2752,2,False
U-7ef097,S-28e360,2023-12-22,feature_17,9,4995,0,False
U-11f433,S-ff1b11,2024-01-29,feature_31,13,3445,0,False
U-ecd930,S-c35f78,2024-10-04,feature_32,12,3348,0,False
U-9f5c97,S-e6cfc1,2024-02-19,feature_37,8,4560,0,False
U-225036,S-af1def,2023-07-28,feature_32,7,3255,1,False
U-220eae,S-7f15a3,2023-11-17,feature_26,10,2510,0,True
U-008cef,S-08fc73,2023-06-28,feature_3,16,2272,0,False
U-86a5ce,S-fb10b8,2024-07-11,feature_3,8,632,3,False
U-927595,S-5a4fb5,2023-09-09,feature_23,4,276,2,False
U-e5bc2d,S-ff681f,2023-11-08,feature_26,12,4488,1,False
U-e9ace3,S-8b1c37,2023-12-09,feature_22,6,420,2,False
U-f73041,S-e7e4bd,2024-12-04,feature_31,14,4256,2,False
U-2e084a,S-5fb9ab,2023-03-07,feature_9,6,78,0,False
U-a1d5c3,S-d90f5e,2023-09-07,feature_29,8,4096,0,False
U-0d867f,S-67c1d8,2023-02-23,feature_34,10,3870,0,False
U-d144f1,S-22f096,2023-02-22,feature_4,16,1712,1,False
U-dadd5b,S-6956dc,2023-04-05,feature_5,14,3654,2,True
U-7ad6c2,S-b2c291,2023-06-24,feature_7,10,200,3,False
U-70ae0b,S-cafa84,2023-12-05,feature_30,13,767,0,False
U-2fb987,S-3dc46b,2023-02-25,feature_12,10,5190,0,False
U-a2ea66,S-c8d680,2023-12-10,feature_22,13,312,0,False
U-ed4ef3,S-dbcf87,2023-05-22,feature_11,9,2700,0,False
U-9b5fbb,S-c17a35,2023-04-09,feature_19,12,1944,2,False
U-e2f766,S-6d356a,2024-02-18,feature_27,13,6448,0,False
U-b1b238,S-941e0f,2023-09-13,feature_14,12,6432,3,False
U-f75299,S-08fc73,2023-02-08,feature_3,7,2324,0,False
U-e0ef7c,S-a6010b,2023-02-18,feature_24,18,7038,0,False
U-f39529,S-c1056f,2023-03-19,feature_8,7,1519,0,False
U-f698b1,S-51673a,2024-08-12,feature_7,9,1818,0,False
U-32099f,S-79c82e,2023-06-12,feature_16,9,2385,0,False
U-b569b6,S-8b345c,2024-02-26,feature_19,8,2768,0,False
U-2efb6e,S-44c9ae,2023-08-10,feature_20,14,2730,0,False
U-7405f7,S-0896f4,2024-02-14,feature_20,9,2790,1,False
U-f66ba2,S-3e0c7b,2024-03-15,feature_13,11,3069,2,True
U-c01284,S-b152d6,2023-10-11,feature_37,5,2840,1,False
U-ed86ed,S-abddce,2023-12-31,feature_26,11,1089,0,True
U-bf3cae,S-260e48,2024-09-26,feature_27,5,2155,0,False
U-95c128,S-37a280,2023-04-18,feature_18,9,4401,2,False
U-d8b016,S-f7234f,2024-12-25,feature_25,7,3570,1,False
U-cb9c6d,S-53361d,2024-11-06,feature_19,13,5525,1,False
U-193777,S-33e4e2,2023-04-14,feature_26,8,4448,0,False
U-c127a9,S-1f505e,2024-10-16,feature_16,12,6768,0,False
U-a73980,S-38131a,2024-03-01,feature_7,7,2569,0,False
U-4f3149,S-ddc51c,2023-04-01,feature_2,8,2040,0,False
U-59d259,S-3c0121,2024-05-24,feature_14,8,3920,0,False
U-3f5df9,S-134753,2023-01-05,feature_7,7,1995,0,False
U-60b1cd,S-a9ec8b,2024-01-31,feature_18,7,4144,1,False
U-4255b0,S-d90f5e,2024-02-12,feature_13,11,3399,0,False
U-032fe1,S-89e27e,2023-05-28,feature_38,12,2076,4,False
U-dec91b,S-ec56f3,2024-12-20,feature_19,11,3927,0,False
U-4a9831,S-ca74fe,2023-05-23,feature_38,14,4368,0,False
U-69e1e4,S-c41762,2024-04-07,feature_2,15,6390,3,False
U-c45866,S-8a46fe,2024-09-06,feature_8,10,380,0,False
U-1f6df3,S-6e0edc,2024-02-03,feature_7,13,2314,0,False
U-c61f16,S-fcbd92,2023-02-04,feature_6,9,1836,0,False
U-cbe492,S-a0ba0c,2023-10-16,feature_3,11,6391,0,False
U-501336,S-de7a48,2024-12-08,feature_17,7,665,0,False
U-095bb2,S-afea79,2023-03-14,feature_28,11,5610,0,False
U-4b7e11,S-198dbe,2024-07-11,feature_6,10,1110,0,False
U-6ee68d,S-09cb75,2023-01-11,feature_19,9,5373,0,False
U-d84d14,S-1f505e,2024-11-09,feature_6,5,150,0,False
U-c58442,S-fa7c1a,2023-11-16,feature_11,14,616,3,False
U-7b0547,S-05eff5,2023-09-22,feature_33,11,3762,0,False
U-5b880f,S-c3213f,2023-08-03,feature_21,8,1656,0,False
U-cbe716,S-9ea111,2023-03-02,feature_6,6,2016,0,False
U-a9d44a,S-126e7e,2023-11-07,feature_30,14,126,0,False
U-745356,S-8451e7,2024-05-11,feature_5,8,1784,0,False
U-b4d107,S-752e61,2024-01-25,feature_19,12,5316,0,False
U-5ad335,S-62fb8e,2024-09-21,feature_8,15,5895,0,False
U-634949,S-1d5f4e,2024-10-18,feature_10,8,1008,0,False
U-76a5c0,S-0bd442,2023-03-26,feature_22,8,1824,0,False
U-c6c9ad,S-f49f24,2023-09-17,feature_23,8,2800,0,False
U-bc798b,S-d81959,2023-11-27,feature_12,11,5643,0,False
U-8cac64,S-ad1e4a,2023-03-18,feature_1,7,1029,0,True
U-38b97c,S-6a9918,2024-09-11,feature_19,11,5753,3,False
U-5ed413,S-166024,2024-01-10,feature_24,15,7815,1,False
U-c0da4b,S-cb8a5c,2023-01-02,feature_18,8,792,0,False
U-b08a9c,S-f463d3,2024-12-22,feature_8,15,3855,0,False
U-61c43b,S-67c1d8,2023-11-23,feature_29,9,1386,3,False
U-93e0b4,S-e77b1e,2024-10-20,feature_34,9,1251,0,False
U-4c914c,S-dbc1ca,2024-03-23,feature_19,8,1000,2,False
U-f3314f,S-b45bc6,2024-05-16,feature_36,9,414,1,False
U-b4f4b2,S-ceaca8,2023-05-11,feature_35,16,352,0,False
U-7ce06f,S-44c9ae,2024-06-06,feature_7,8,2184,0,False
U-fa7a3b,S-104ed3,2023-08-16,feature_23,12,6168,0,False
U-20bc2d,S-196c1e,2024-07-25,feature_38,14,1722,0,False
U-8fe0a9,S-cda242,2023-10-12,feature_12,19,11286,0,False
U-958092,S-19465f,2023-06-06,feature_34,5,2805,0,False
U-909e38,S-ba67a5,2024-02-29,feature_6,11,2563,1,False
U-b0bfd0,S-1ffdd8,2024-11-10,feature_36,14,1050,0,False
U-cd2b24,S-a9ec8b,2024-01-02,feature_15,10,250,0,False
U-9a12f8,S-f71904,2023-10-30,feature_18,11,3443,0,True
U-e6a8e2,S-4a2fc6,2023-05-25,feature_17,15,2745,5,False
U-183d36,S-cb8a5c,2023-10-08,feature_6,9,4230,0,False
U-806e8e,S-519f1c,2023-09-10,feature_26,7,805,2,False
U-a71be7,S-2f7250,2024-07-01,feature_22,9,2943,0,False
U-e04b73,S-add36b,2024-11-22,feature_39,10,3030,0,False
U-8379a0,S-a525b3,2023-07-05,feature_15,7,623,0,False
U-c66d07,S-8b9deb,2024-10-17,feature_35,15,2205,2,True
U-323062,S-f95951,2023-01-21,feature_9,5,2250,5,True
U-d7e6a6,S-b7c825,2023-06-11,feature_7,8,4016,1,False
U-546f74,S-2d62ad,2023-01-28,feature_20,9,846,0,True
U-5e162e,S-9917a2,2023-02-16,feature_20,11,6039,0,True
U-f74fa1,S-d02277,2024-03-04,feature_7,7,378,0,False
U-0fec30,S-0da8be,2024-01-18,feature_40,9,2124,1,False
U-d2106a,S-eef92e,2023-03-07,feature_33,16,6112,0,False
U-1ce7bf,S-456d47,2023-10-24,feature_29,14,4186,0,False
U-ec7e3e,S-3baf90,2023-12-28,feature_13,11,1221,0,True
U-782e04,S-dfa4c8,2024-11-17,feature_29,14,7210,0,False
U-5f6580,S-d48577,2023-01-25,feature_25,2,988,0,False
U-a4b486,S-3a897f,2024-12-20,feature_5,7,1519,0,False
U-85135c,S-cc771c,2024-11-05,feature_33,11,4334,1,False
U-c1ca6d,S-752e61,2024-11-05,feature_36,14,2954,2,False
U-c609d4,S-87e8d3,2024-01-13,feature_5,10,1520,0,False
U-05c9c3,S-327a60,2023-08-14,feature_16,11,5555,1,False
U-2f2a02,S-e77b1e,2023-10-13,feature_37,12,3588,2,False
U-61ceba,S-46a7eb,2023-08-25,feature_21,14,378,0,False
U-3aa1fd,S-4047a8,2023-10-27,feature_32,8,3816,0,False
U-49a92e,S-52119f,2024-12-07,feature_1,6,1788,0,False
U-7eacd1,S-ad02b5,2024-05-19,feature_37,10,4790,2,False
U-c04657,S-e33883,2023-04-06,feature_19,7,3276,0,False
U-1155d3,S-2ee2e1,2023-01-13,feature_26,13,2678,4,False
U-c96a2c,S-e2d4e9,2023-02-20,feature_34,12,3648,0,False
U-a60ab5,S-53361d,2024-03-09,feature_29,6,3570,2,False
U-1ba14b,S-27e9ad,2024-09-11,feature_26,7,3605,0,False
U-fb94ee,S-9def16,2024-09-05,feature_9,11,319,1,True
U-d2e859,S-deb65c,2023-09-25,feature_40,13,4979,0,False
U-d2392b,S-d92159,2024-07-31,feature_14,16,6208,0,False
U-6a6c96,S-102053,2024-07-07,feature_4,8,1808,0,False
U-e50872,S-13c8b6,2023-12-23,feature_26,10,3990,0,False
U-2d023e,S-75fe32,2023-07-15,feature_34,12,1320,0,False
U-45b8ad,S-86673a,2024-06-11,feature_14,14,6902,1,False
U-f27287,S-02984e,2023-02-21,feature_13,9,432,0,True
U-be8516,S-bf39f7,2024-12-19,feature_7,8,3608,0,False
U-282d4e,S-f17152,2024-03-10,feature_34,10,4370,0,False
U-c7fd66,S-a0c741,2023-02-12,feature_21,16,528,2,False
U-f0f499,S-cb3c72,2024-03-26,feature_10,8,4504,0,True
U-894067,S-b633be,2024-12-18,feature_31,16,5568,1,False
U-e4902f,S-510e07,2023-02-14,feature_5,11,3773,0,False
U-e4551e,S-d9659f,2023-10-02,feature_28,11,4873,1,False
U-e268dc,S-ddad91,2023-07-27,feature_1,14,2240,0,False
U-4f072a,S-3e0c7b,2024-08-29,feature_36,7,1624,0,True
U-eaf351,S-4781b1,2023-08-18,feature_36,11,1925,3,False
U-9e2f39,S-d82234,2024-02-04,feature_13,8,48,3,False
U-e8dedc,S-2fcf09,2023-10-13,feature_10,9,1827,1,False
U-650d15,S-ca1cb9,2024-11-22,feature_19,7,3535,0,False
U-77a1ea,S-1053c9,2024-12-09,feature_29,10,4850,2,False
U-879979,S-ee2669,2024-09-25,feature_28,7,896,0,True
U-054ec5,S-108caf,2024-08-19,feature_31,8,920,0,False
U-6819d7,S-270a4e,2024-10-01,feature_13,6,1146,0,False
U-df96a4,S-ff4611,2023-01-22,feature_24,6,1776,0,False
U-a056b1,S-6ee525,2024-09-04,feature_30,10,5740,0,False
U-504c3e,S-15a058,2023-10-18,feature_37,10,4170,0,True
U-9e3a1d,S-3ce79c,2024-08-06,feature_6,9,2367,0,True
U-4bb3d8,S-7e09c4,2024-02-05,feature_4,7,651,0,False
U-b1ce96,S-510e07,2023-12-13,feature_18,14,3052,0,False
U-4adcf9,S-d471c6,2024-12-30,feature_13,8,144,0,False
U-b22d57,S-285534,2023-03-01,feature_4,12,516,3,False
U-46555f,S-3a28a1,2023-06-27,feature_34,8,1928,3,False
U-f5fbf7,S-7b3fd3,2024-07-10,feature_39,9,1701,1,False
U-33b832,S-2223bf,2024-12-24,feature_15,12,5508,0,False
U-a0dba6,S-38bf32,2024-02-08,feature_11,13,7163,0,False
U-037b25,S-c2f293,2024-06-08,feature_6,11,1628,0,False
U-64d86b,S-270a4e,2024-12-15,feature_17,6,2838,2,False
U-28bff6,S-2632a2,2024-11-21,feature_16,5,65,2,False
U-0def41,S-59be40,2023-10-25,feature_9,9,909,2,False
U-3a3e90,S-a9ec8b,2024-11-14,feature_28,11,2673,1,False
U-fd06f1,S-c14566,2024-02-22,feature_23,6,204,0,False
U-c6b169,S-afc4cb,2024-02-20,feature_32,10,4420,3,False
U-3ffde4,S-4e563b,2023-01-12,feature_37,12,2448,0,False
U-195caa,S-82c91a,2024-10-18,feature_39,9,4995,0,False
U-a9e9e5,S-faee8b,2024-05-09,feature_36,6,1182,0,False
U-eb7391,S-929a7c,2023-03-13,feature_9,16,5840,0,False
U-5cc805,S-83e7bb,2024-06-22,feature_28,10,450,0,False
U-c1a868,S-52385a,2024-10-29,feature_24,12,588,1,False
U-5ba0ab,S-ddad91,2024-09-09,feature_12,13,3549,0,True
U-53f515,S-f6edd4,2024-07-28,feature_32,12,4344,0,False
U-0bb89e,S-d43a40,2024-10-19,feature_18,11,3487,2,False
U-98edc8,S-d2e82c,2024-11-25,feature_32,13,3458,0,False
U-402e08,S-eec041,2024-01-25,feature_35,9,4581,1,False
U-e6184f,S-a5a9b8,2023-08-13,feature_17,8,2744,0,False
U-eb65d6,S-55ef07,2024-11-01,feature_36,8,3552,0,False
U-a5e83b,S-eabdce,2024-03-02,feature_32,10,2260,2,False
U-a7fb79,S-cb8a5c,2024-09-02,feature_12,7,3843,0,False
U-1e1c5c,S-dabcd2,2023-02-22,feature_30,7,1442,0,True
U-2f512b,S-98126d,2024-07-29,feature_2,10,690,0,False
U-24f7ac,S-c51ab8,2024-12-06,feature_1,11,3432,0,False
U-62d7cf,S-195f9b,2023-11-16,feature_14,7,2492,0,False
U-00b0c6,S-50c6f5,2024-09-27,feature_22,14,2758,0,False
U-2f9f90,S-871e83,2023-04-13,feature_8,11,1650,0,False
U-6d8964,S-74a274,2024-11-03,feature_23,12,7128,2,False
U-1272bb,S-ceaca8,2023-10-09,feature_11,11,4565,0,False
U-043293,S-aea1bf,2023-07-09,feature_30,8,2200,0,False
U-354577,S-a3ab14,2023-12-23,feature_19,10,3550,0,False
U-28eb72,S-dfa4c8,2023-09-23,feature_28,14,644,3,False
U-811ed8,S-65ec6b,2024-10-02,feature_6,9,2178,0,False
U-c2dd4c,S-d604ec,2023-04-21,feature_27,12,5652,0,False
U-aae6bb,S-34553e,2024-03-22,feature_32,11,715,0,False
U-15db3b,S-59d90a,2024-07-06,feature_10,10,1330,0,False
U-f1e610,S-b362a5,2024-03-27,feature_15,9,963,0,False
U-5a2bd0,S-b9c6ce,2024-07-23,feature_34,9,396,0,False
U-d9b8b8,S-5639de,2024-01-14,feature_39,8,2024,0,False
U-51ad7d,S-ed55d2,2023-11-01,feature_24,13,676,0,False
U-2bb969,S-18565e,2024-04-22,feature_12,8,560,0,False
U-fb2cf9,S-7b3464,2024-10-05,feature_17,8,1624,0,False
U-af8d46,S-b21a0b,2024-06-17,feature_13,7,2177,0,False
U-d2ed14,S-a82639,2024-11-30,feature_38,14,1708,4,False
U-2d8571,S-5c3f50,2024-09-11,feature_9,10,4040,0,False
U-dfd59b,S-2dbf26,2024-06-05,feature_8,18,7956,0,False
U-356951,S-1acdd2,2023-06-10,feature_7,6,3408,0,False
U-5259d7,S-09251c,2024-02-11,feature_37,7,574,0,False
U-0605b3,S-8b9deb,2024-03-29,feature_14,13,6188,1,False
U-48554c,S-448b6d,2024-09-19,feature_3,10,2230,0,False
U-461d20,S-2f8d64,2024-08-31,feature_21,3,1560,0,False
U-e674ac,S-cce34b,2024-04-08,feature_26,11,583,0,False
U-d124e7,S-041534,2024-12-02,feature_30,4,1444,0,False
U-b777e2,S-1f4db5,2023-09-03,feature_28,12,6708,0,True
U-252c25,S-29ccb8,2023-04-09,feature_3,11,902,4,False
U-4f83ab,S-998ec2,2024-07-16,feature_9,13,6006,2,False
U-ae792b,S-7da02b,2023-09-07,feature_16,9,2628,0,True
U-4c2d9f,S-f039f9,2024-01-06,feature_16,9,1638,0,False
U-46623b,S-3e5a20,2024-03-01,feature_1,7,1736,2,False
U-b445f2,S-851bbe,2024-01-17,feature_24,11,5621,0,False
U-406081,S-dc90ef,2023-06-19,feature_9,9,2043,0,False
U-388e81,S-fc4ac6,2023-11-01,feature_26,10,3950,0,False
U-a713c5,S-b11225,2023-10-30,feature_33,13,3081,0,False
U-3cfb85,S-24ecbf,2023-08-01,feature_27,12,3276,1,True
U-98c06f,S-bf4ec8,2023-01-28,feature_17,10,4020,0,False
U-764bd0,S-11e29d,2023-08-10,feature_25,9,5121,1,False
U-4bfa9d,S-9bb9da,2024-09-04,feature_15,13,3783,0,False
U-1b6f81,S-e477e9,2024-12-03,feature_10,13,7761,0,False
U-e70b98,S-195f9b,2023-03-25,feature_35,14,6538,0,False
U-d76192,S-718bf5,2023-05-12,feature_33,8,1320,0,True
U-be4d51,S-1319ac,2024-05-06,feature_8,13,6968,2,False
U-f3ac88,S-23ae3c,2023-07-24,feature_7,10,1770,0,False
U-f73a93,S-a06b03,2024-12-15,feature_4,13,1573,0,False
U-d75437,S-491216,2024-11-30,feature_11,13,1586,1,False
U-49d9ec,S-07976e,2023-12-04,feature_18,13,7761,0,False
U-76b5b9,S-276555,2024-05-02,feature_11,6,2220,0,False
U-f709d8,S-3110d9,2024-01-16,feature_34,11,3795,0,False
U-947c57,S-8b9deb,2023-12-17,feature_7,7,3171,0,False
U-930f7e,S-aea1bf,2023-09-22,feature_7,5,1085,4,False
U-a36feb,S-2f07f6,2023-09-15,feature_21,10,2440,0,False
U-2b8447,S-ec690c,2023-11-18,feature_25,8,1816,0,False
U-76fc5c,S-ab212b,2024-09-28,feature_3,6,2658,0,False
U-d20635,S-559e85,2023-05-19,feature_18,5,185,2,False
U-a5d29a,S-af1def,2024-09-17,feature_39,7,1295,2,False
U-497528,S-da0fb6,2024-04-16,feature_31,13,2561,0,False
U-aee7b5,S-09cb75,2024-06-04,feature_5,10,730,0,False
U-adb403,S-410fd5,2024-11-03,feature_15,12,3660,3,True
U-b61493,S-c51ab8,2024-10-28,feature_11,8,1432,2,False
U-08aba0,S-444c6a,2023-04-07,feature_40,6,3252,0,True
U-35ea54,S-f95951,2023-09-08,feature_24,11,132,3,False
U-7f84d8,S-fcc241,2023-10-08,feature_1,16,9504,0,False
U-af11df,S-1f149a,2023-04-16,feature_20,9,4599,0,False
U-a9f02a,S-3fa87d,2023-11-15,feature_9,9,2808,0,False
U-865b38,S-7bf6d8,2023-07-03,feature_25,9,738,1,True
U-e289c8,S-51924b,2023-01-28,feature_13,7,2310,0,False
U-90ec4a,S-302119,2024-11-10,feature_28,5,910,0,False
U-70a3c7,S-3a6a71,2024-07-04,feature_25,8,800,0,True
U-bc77d6,S-ac6f24,2023-11-09,feature_9,6,1752,2,False
U-774fdd,S-4a0cb3,2023-08-24,feature_16,10,2680,0,False
U-dd5d67,S-f52fd6,2023-06-30,feature_25,6,846,4,True
U-180066,S-83dc0a,2023-10-03,feature_14,7,2471,0,False
U-746b8c,S-66106d,2024-10-10,feature_34,12,4644,0,False
U-74a4ad,S-b998a9,2024-03-16,feature_29,14,7784,0,False
U-a3060a,S-1c06f3,2023-09-22,feature_30,8,168,2,False
U-9c9008,S-a707da,2024-12-18,feature_7,7,3311,0,False
U-f3299f,S-65ae02,2024-03-19,feature_38,7,399,0,False
U-f588a9,S-b21a0b,2023-09-25,feature_40,15,6825,0,False
U-605ca6,S-37b367,2024-02-06,feature_31,7,2604,0,False
U-d164ac,S-b07043,2024-03-18,feature_21,7,35,0,False
U-fa5d30,S-77c22b,2023-03-20,feature_35,9,4698,0,False
U-49bfe4,S-807f28,2024-08-12,feature_34,8,2720,2,False
U-31111c,S-7b3fd3,2024-02-23,feature_27,12,7140,2,False
U-a23860,S-0e43ad,2024-03-21,feature_5,7,3409,3,False
U-5b687e,S-44c5dd,2023-12-05,feature_4,8,2008,0,False
U-cca89b,S-8317da,2024-10-24,feature_19,10,5910,0,True
U-884269,S-11e29d,2023-03-23,feature_10,8,3632,0,False
U-018fba,S-1dfa14,2023-08-27,feature_7,9,4995,2,False
U-398664,S-c43200,2024-01-01,feature_30,9,4293,0,False
U-e98841,S-188518,2023-11-17,feature_3,6,3156,0,False
U-91168a,S-3a694d,2024-12-30,feature_22,7,1022,0,False
U-cf3a9d,S-53e028,2024-02-03,feature_30,11,4774,0,False
U-6094ee,S-3c072b,2023-06-03,feature_2,12,5952,1,False
U-023901,S-90a2c8,2023-02-04,feature_27,5,1930,0,False
U-c6aa2a,S-d0af44,2023-02-02,feature_1,14,588,0,False
U-d2fb82,S-871e83,2023-03-13,feature_4,13,3328,0,False
U-ddcbdc,S-0f0d3a,2023-03-22,feature_39,2,1036,0,False
U-299ca6,S-9bc272,2024-08-28,feature_26,9,2934,1,False
U-c70ebd,S-5ddf8d,2024-05-29,feature_14,6,2778,0,False
U-6c6a41,S-c75159,2023-07-04,feature_37,9,1755,0,False
U-965c55,S-75985b,2024-03-08,feature_12,10,1640,0,False
U-3d623b,S-70af60,2023-08-10,feature_6,13,7137,0,False
U-8c3610,S-5ed335,2024-01-21,feature_3,12,3840,0,False
U-76c742,S-e71203,2024-05-07,feature_15,12,4440,3,False
U-45c72c,S-c17a35,2023-07-28,feature_6,8,1704,0,False
U-9d3275,S-4970c1,2023-03-20,feature_33,11,2167,0,False
U-7acc6d,S-f0a2e5,2023-05-25,feature_23,7,3717,0,False
U-bc3058,S-e7e4bd,2023-07-20,feature_18,10,4330,0,False
U-e988c3,S-5ddf8d,2024-07-01,feature_6,14,5068,0,False
U-2c5ca2,S-0d4d11,2024-10-15,feature_11,11,1386,1,False
U-07529c,S-3baf90,2024-02-16,feature_6,11,2266,0,False
U-83335b,S-1d5f4e,2023-03-27,feature_22,11,4059,0,False
U-7716ae,S-43b6e9,2023-08-17,feature_3,9,1791,0,False
U-952a3f,S-abff7d,2023-11-11,feature_19,11,165,0,False
U-4a55cf,S-83dc0a,2024-03-27,feature_35,15,1425,0,False
U-47a79f,S-26deeb,2023-05-03,feature_36,9,1737,0,False
U-745215,S-90c2a9,2023-06-06,feature_4,9,3879,0,False
U-9f7ccd,S-cf6ec1,2023-03-02,feature_34,21,2940,0,False
U-5f9be3,S-a0abcf,2024-10-08,feature_18,10,5130,0,False
U-fd1654,S-a6285f,2024-11-08,feature_23,6,3054,0,False
U-73f150,S-cafa84,2023-09-18,feature_13,5,2870,3,False
U-6d019e,S-1cff77,2023-12-06,feature_33,17,476,0,False
U-33801f,S-80c01c,2024-01-25,feature_3,7,2093,4,False
U-addb48,S-a0abcf,2024-07-23,feature_25,10,140,0,False
U-22e5a9,S-f95951,2024-05-08,feature_38,11,3168,0,False
U-6d35c4,S-f6edd4,2023-03-23,feature_37,9,180,1,False
